GlobalId,Name,Pset_PCL.PCL ID,Pset_SmartPlant 3D.Description,Pset_SmartPlant 3D.Location,X,Y,Z
0lsy1GnUX9zfUBlSbAFc1L,Insulation Volume,0cf928f3-bd34-4942-a5d2-4d521b42b77a,"Eccentric reducer, 350 mm x 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137874 mm          N 306210 mm          EL+ 3540 mm,137.874,306.21,3.54
2Ecxy9Ylv9ExyIdpCROFk_,Geometry,fda9dc38-5a56-4a4b-84a6-4b3a84e06a09,"Eccentric swage, 80 mm x 40 mm, BE/PE, MSS-SP-95, ASTM A420-WPL6",E 137467 mm          N 306210 mm          EL+ 3637 mm,137.467,306.21,3.637
0k9bjApGTDWRMAFz$OoDG7,Insulation Volume,7b6dca5a-08db-4e38-8231-71dfc1736c86,"Eccentric swage, 80 mm x 40 mm, BE/PE, MSS-SP-95, ASTM A420-WPL6",E 137467 mm          N 306210 mm          EL+ 3637 mm,137.467,306.21,3.637
1bLAI63wP5nA1_co7Xnaso,Geometry,53048180-61b7-4f5d-b5f6-e3c9256e28e3,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138877 mm          N 306210 mm          EL+ 2920 mm,138.877,306.21,2.92
2dLKs9fIr13efyNGJc2zYp,Insulation Volume,8d9c801c-cf6b-4db6-8221-da11ea5dd207,"Pipe stock, 450 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138877 mm          N 306210 mm          EL+ 2920 mm,138.877,306.21,2.92
0pPysgQdTCOQnF3VDoSZCT,Geometry,2fa5a0c2-32a0-416c-8bf8-ad07ed095628,"90o elbow, 450 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 306210 mm          EL+ 3443 mm,138.877,306.21,3.443
2cLqzDxdLCdxegzh27Gfe$,Insulation Volume,8a465ca0-cf11-4dcd-a2da-00aa16bdfbc8,"90o elbow, 450 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 306210 mm          EL+ 3443 mm,138.877,306.21,3.443
0k6SjkoErD8OywGhRYNLtB,Geometry,7ed129ab-7d78-4e95-9fec-006020a0bfb4,"Eccentric reducer, 450 mm x 350 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138229 mm          N 306210 mm          EL+ 3468 mm,138.229,306.21,3.468
0B4pVW1YLAYPc1BjlyoEYO,Insulation Volume,202ae705-bb1e-46cd-8119-925897a48aa6,"Eccentric reducer, 450 mm x 350 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138229 mm          N 306210 mm          EL+ 3468 mm,138.229,306.21,3.468
2mf_7WwZL2KBKmsKRazyix,Geometry,a3792ed9-481f-4381-b5b4-22d9c8d1e6a3,"90o elbow, 450 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 306210 mm          EL+ 1028 mm,138.877,306.21,1.028
0qoAsuKmr9CAaYH_sfz1fc,Insulation Volume,d80017b1-7c37-4025-a40a-4638b42cfc4e,"90o elbow, 450 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 306210 mm          EL+ 1028 mm,138.877,306.21,1.028
0TnGuorFrEpAzhlalwC9pC,Geometry,c922a308-95f8-4136-b8b0-ac13a95c850f,"Eccentric reducer, 450 mm x 250 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 305562 mm           EL+ 982 mm,138.877,305.562,0.982
0trE71uk57ox9q3vQ0WSYo,Insulation Volume,4c1a3d8f-e606-4598-897c-88ed78f0e6cf,"Eccentric reducer, 450 mm x 250 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 305562 mm           EL+ 982 mm,138.877,305.562,0.982
0QI2lb93T2vBKj_RKeL8xj,Geometry,fa92f704-1578-4c65-9bcf-914067059bb6,"WeldoletÃÂ®, reducing, 450 mm x 50 mm, BE, MSS SP-97, ASTM A350-LF2",E 138877 mm          N 306210 mm          EL+ 2855 mm,138.877,306.21,2.855
1hIHOXQin288Eo5yeFKMAf,Insulation Volume,54d31040-33c2-412c-9414-1113a7a571c9,"WeldoletÃÂ®, reducing, 450 mm x 50 mm, BE, MSS SP-97, ASTM A350-LF2",E 138877 mm          N 306210 mm          EL+ 2855 mm,138.877,306.21,2.855
1Fk9WyPXj7BAhdD5r6ufAv,Geometry,53ebe485-b615-4da0-9555-54e1422cbb18,"WeldoletÃÂ®, reducing, 450 mm x 50 mm, BE, MSS SP-97, ASTM A350-LF2",E 138877 mm          N 306210 mm          EL+ 1655 mm,138.877,306.21,1.655
0VGAo$gwf5Cxxv1EIywFSP,Insulation Volume,c0b47519-4105-49b8-9e6d-f9351fe23bc4,"WeldoletÃÂ®, reducing, 450 mm x 50 mm, BE, MSS SP-97, ASTM A350-LF2",E 138877 mm          N 306210 mm          EL+ 1655 mm,138.877,306.21,1.655
0DUW6I$i1AI94bDn6SihYK,Geometry,2758a3c5-06fb-4338-9a24-5221e6969103,SEE INSTRUMENT SUMMARY,E 136813 mm          N 304828 mm           EL+ 830 mm,136.813,304.828,0.83
3XC9Vkgnv0u9qoSSvBKnSd,Geometry,e04a2cbd-73a4-4e9a-b4e2-50c2f80493d4,"Eccentric reducer, 80 mm x 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137412 mm          N 304828 mm           EL+ 837 mm,137.412,304.828,0.837
20UTDBCDr7BPsZdhkjxS7V,Insulation Volume,9740babd-473c-437f-82d2-4e105bb8980c,"Eccentric reducer, 80 mm x 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137412 mm          N 304828 mm           EL+ 837 mm,137.412,304.828,0.837
0r5wteZk52M9GSNa9rNLKT,Geometry,2790ce98-e234-407c-a9bf-ba6fd6833c26,"Eccentric reducer, 80 mm x 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 136562 mm          N 304828 mm           EL+ 837 mm,136.562,304.828,0.837
0k3qhEX0f1UehplcqLOt8f,Insulation Volume,7015ad77-ccee-434e-81ad-ada687699ecc,"Eccentric reducer, 80 mm x 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 136562 mm          N 304828 mm           EL+ 837 mm,136.562,304.828,0.837
1RQZs2mibCJ8O4DNndLhJ5,Geometry,03d4797f-a369-47d8-88c9-09d261ac12b3,"Weld neck flange, 50 mm, RFFE/BE, Class 300, ASME-B16.5, ASTM A350-LF2",E 136675 mm          N 304828 mm           EL+ 830 mm,136.675,304.828,0.83
3o6yYYss95VRi$Mn70gcDb,Insulation Volume,5ec57a11-88ec-46f3-ba51-5193fa8aee70,"Weld neck flange, 50 mm, RFFE/BE, Class 300, ASME-B16.5, ASTM A350-LF2",E 136675 mm          N 304828 mm           EL+ 830 mm,136.675,304.828,0.83
0IMSYrbtrDZQJk3iqMyU2I,Geometry,8ddc1689-1738-4b2b-b7b3-1d257f103e7c,"Weld neck flange, 50 mm, RFFE/BE, Class 300, ASME-B16.5, ASTM A350-LF2",E 136951 mm          N 304828 mm           EL+ 830 mm,136.951,304.828,0.83
3CsBvlGVb0Xvj41AsD3t9n,Insulation Volume,7c827b05-dd77-4a1f-a52c-a23b4d2734d3,"Weld neck flange, 50 mm, RFFE/BE, Class 300, ASME-B16.5, ASTM A350-LF2",E 136951 mm          N 304828 mm           EL+ 830 mm,136.951,304.828,0.83
0VOrbkOo58ZP9GfiVaprpb,Geometry,9befb726-c5b6-4f9d-b4c6-d7fdadeff51c,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137194 mm          N 304828 mm           EL+ 830 mm,137.194,304.828,0.83
2ztEJlf3rFA9vR0o2j2Zrn,Insulation Volume,f8a8c09e-8f45-4de9-84eb-0e0c744c4d1a,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137194 mm          N 304828 mm           EL+ 830 mm,137.194,304.828,0.83
0IK7bqHhfCExtZKo2CDjTN,Geometry,0c40e765-53f8-4e6d-af57-f25a212df38d,SEE SP ITEM SUMMARY,E 137689 mm          N 304828 mm           EL+ 844 mm,137.689,304.828,0.844
07bTzqjbD9Y8S8TkNexOqU,Insulation Volume,bcd4da06-66f8-4dc5-9dd7-08029a0afe74,SEE SP ITEM SUMMARY,E 137689 mm          N 304828 mm           EL+ 844 mm,137.689,304.828,0.844
10QcVM0Zv6Gh06lBwLTK_j,Geometry,ee38941b-0a2e-4505-8ec9-84292eaf1a94,"Gate valve, 3 in, BE, Class 150, , , , API-600, ASTM A352-LCB",E 138350 mm          N 304828 mm           EL+ 844 mm,138.35,304.828,0.844
3mdWzeJp93kPHNMT9CeJ08,Geometry,aeab3eaf-2fda-4c6e-8447-8ddf992f1bc7,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 304828 mm           EL+ 844 mm,138.877,304.828,0.844
1p2yu9BQr23gz2Ro7DC_e_,Insulation Volume,d3754a3b-9dc0-4794-991d-56534b852e81,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 304828 mm           EL+ 844 mm,138.877,304.828,0.844
2YIJgjtsTCS8IslNQXj2or,Geometry,e5dfd7a9-50c6-4442-86a1-272b44efce84,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138713 mm          N 304828 mm           EL+ 844 mm,138.713,304.828,0.844
0467dIfq95FQFm4qASrYE1,Insulation Volume,39d3fb8a-f79d-481a-ab4e-a727081bb377,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138713 mm          N 304828 mm           EL+ 844 mm,138.713,304.828,0.844
0kDcRggEjBP8O5Op$UWkgP,Geometry,3f1ee96d-c724-4ef9-a677-965178f6418a,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137988 mm          N 304828 mm           EL+ 844 mm,137.988,304.828,0.844
0d2fXhvBr7KODcAtuVCQ5t,Insulation Volume,a9897f8f-48da-4602-b15b-606f3e704bab,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137988 mm          N 304828 mm           EL+ 844 mm,137.988,304.828,0.844
3$zVwT5ofBSf_XUkRVP3W1,Geometry,72949351-4685-476d-8ed7-8c24bbea0239,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138877 mm          N 305017 mm           EL+ 844 mm,138.877,305.017,0.844
0jRA0Ir395FAtz834GYiDf,Insulation Volume,f4348365-ac14-4d9a-b3a1-e69a53ca3ced,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138877 mm          N 305017 mm           EL+ 844 mm,138.877,305.017,0.844
2o8qy2c2T7I9a_t5BMf_xn,Geometry,20c06827-4056-4536-9b94-19ea2117eb61,"Tee, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138577 mm          N 304828 mm           EL+ 844 mm,138.577,304.828,0.844
36tkL6uJT1mPcB8uQ91BUp,Insulation Volume,f0b78642-0528-418a-9507-ad61fbd78550,"Tee, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138577 mm          N 304828 mm           EL+ 844 mm,138.577,304.828,0.844
3aEBs$$r94UurXIH3Di_6x,Geometry,456729f9-7c1b-4e7d-98f8-eef0f949d740,"Blind flange, 80 mm, RFFE, Class 150, ASME-B16.5, ASTM A350-LF2",E 137514 mm          N 304828 mm           EL+ 669 mm,137.514,304.828,0.669
2gpfYVp5n0Ke7j60L6Wlja,Insulation Volume,3ace19a3-019e-4e4a-ae32-18ca656fd7a6,"Blind flange, 80 mm, RFFE, Class 150, ASME-B16.5, ASTM A350-LF2",E 137514 mm          N 304828 mm           EL+ 669 mm,137.514,304.828,0.669
07E5C5VeH18RBt5H_zStr5,Geometry,a9dad00e-5232-48e9-b4e6-a41c55140ad9,"Eccentric reducer, 100 mm x 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 305143 mm           EL+ 850 mm,138.877,305.143,0.85
1KYpYki6TD1hN7lcDQ6J$3,Insulation Volume,23b98e73-e75b-4a1f-b9a8-ec4882ece42f,"Eccentric reducer, 100 mm x 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138877 mm          N 305143 mm           EL+ 850 mm,138.877,305.143,0.85
3vLA_BwFj9zO92Vss82gwn,Geometry,eee7787c-44bf-4cd1-a346-cbcddd9ef5d0,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134114 mm          N 305178 mm           EL+ 844 mm,134.114,305.178,0.844
0qa4pAEX1EEwJbyMed1EcF,Insulation Volume,0dc5fe09-f641-4dad-a2f4-4726ebe634d3,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134114 mm          N 305178 mm           EL+ 844 mm,134.114,305.178,0.844
2KWtpqOkX8FRNB43mQbHZU,Geometry,cd96c883-fbd1-4f44-8180-1fd656a01519,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134114 mm          N 304422 mm           EL+ 844 mm,134.114,304.422,0.844
0Czh6xysPDMBHRRgoiU0eT,Insulation Volume,b5a1928b-8aa9-4118-91c2-1ceca9898601,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 134114 mm          N 304422 mm           EL+ 844 mm,134.114,304.422,0.844
1G$hbEd9X7H8DwLtjMFcEu,Geometry,72b802aa-68ae-4e24-bc64-06d228c34d4a,"Eccentric reducer, 150 mm x 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137639 mm          N 306210 mm          EL+ 3607 mm,137.639,306.21,3.607
29tzVAW3zB2RI9juQWzt3M,Insulation Volume,23c82b7a-a561-4f56-928d-2124a6f06f38,"Eccentric reducer, 150 mm x 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 137639 mm          N 306210 mm          EL+ 3607 mm,137.639,306.21,3.607
3MMvxEExDEfPCNGU4gSC2q,Geometry,be29bb62-ffcc-4112-adaf-a4c686279477,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134297 mm          N 304422 mm           EL+ 844 mm,134.297,304.422,0.844
0H1ZvyeWv9NOYF8$tsaGIN,Insulation Volume,bef1a6c7-87b9-497f-8803-d4ef7b11f74a,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134297 mm          N 304422 mm           EL+ 844 mm,134.297,304.422,0.844
37M3rDwtH3MBXUikER_xX6,Geometry,f490ae71-1a35-4f24-bbfa-9944d2530688,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134303 mm          N 304422 mm           EL+ 844 mm,134.303,304.422,0.844
24uCERiC5B0h9Vc1TWxPwO,Insulation Volume,2df11028-cedc-47f3-afdc-7a3e202a6f5f,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134303 mm          N 304422 mm           EL+ 844 mm,134.303,304.422,0.844
3WDUAl019BmhU4CiDtgoAG,Geometry,2968a733-d704-468d-8dfd-a24d175cad5f,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134114 mm          N 304611 mm           EL+ 844 mm,134.114,304.611,0.844
0SiPWoe7f8ohntEJfoeCR1,Insulation Volume,d593ea95-b03d-4af0-8bd6-a93d90485a0c,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134114 mm          N 304611 mm           EL+ 844 mm,134.114,304.611,0.844
191ifKEqL9QO_mZkOEyCVw,Geometry,d425e579-29b1-476a-9416-80dc58975b08,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134114 mm          N 304605 mm           EL+ 844 mm,134.114,304.605,0.844
0u9cz7ClL2fe0tFEBRpOF1,Insulation Volume,60509b75-cda5-4295-b5a9-b870ed01b06e,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 134114 mm          N 304605 mm           EL+ 844 mm,134.114,304.605,0.844
1pdyuYqnD6thg9h3o$W83q,Geometry,510ddfd0-69aa-46c5-aa38-32c0268cf4b5,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134114 mm          N 304872 mm           EL+ 844 mm,134.114,304.872,0.844
3nrtVEpKj7Ih5holG79oEi,Insulation Volume,67cd0031-fbd0-4519-9995-1da690ffefac,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134114 mm          N 304872 mm           EL+ 844 mm,134.114,304.872,0.844
2X7ZMZx_X1IQ5gDgcngJPz,Geometry,9dba0228-5a27-4139-a40d-c1444e7b9778,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134907 mm          N 305178 mm           EL+ 844 mm,134.907,305.178,0.844
3hBBbfx5T04fPXyy_lX5Sd,Insulation Volume,73012330-36f1-49f2-823a-e06dec69f353,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 134907 mm          N 305178 mm           EL+ 844 mm,134.907,305.178,0.844
10fLewFxT7ggvAtI3RNI0I,Geometry,f6557647-1e0b-4803-a619-fdabd9f1cfa3,"WeldoletÃÂ®, reducing, 450 mm x 80 mm, BE, MSS SP-97, ASTM A350-LF2",E 138877 mm          N 306210 mm          EL+ 1805 mm,138.877,306.21,1.805
3uHNN13e5Di9Ijlo_B1oqt,Insulation Volume,cfc293c9-9770-46a6-b866-2e1cb792f3fa,"WeldoletÃÂ®, reducing, 450 mm x 80 mm, BE, MSS SP-97, ASTM A350-LF2",E 138877 mm          N 306210 mm          EL+ 1805 mm,138.877,306.21,1.805
0PWFpEA_T5l8ZJscK2YNsa,Geometry,f91deacd-18e1-47ef-a02c-8012a2c204dd,"Gate valve, 3 in, BE, Class 150, , , , API-600, ASTM A352-LCB",E 135926 mm          N 304828 mm           EL+ 844 mm,135.926,304.828,0.844
3z5mb_Diz3og5dxf5shjlH,Geometry,6f8e5ffb-2f95-466b-ad90-dd41549e4042,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135671 mm          N 304828 mm           EL+ 844 mm,135.671,304.828,0.844
1CBQ1eQJ9Fz9o6Rq4elp1K,Insulation Volume,32f3b84f-4429-46b9-85c3-6aa58cb55f5c,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135671 mm          N 304828 mm           EL+ 844 mm,135.671,304.828,0.844
0QYIaIMoD63fmSPZYN7F8B,Geometry,991929d0-2662-4e68-9510-86327e3569ec,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 136293 mm          N 304828 mm           EL+ 844 mm,136.293,304.828,0.844
16gujlKwXF3eoYMt3kOjhn,Insulation Volume,63b5a43e-1b27-4341-9657-72dee53ae6fd,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 136293 mm          N 304828 mm           EL+ 844 mm,136.293,304.828,0.844
17cH1$qBT0meI7JSCp5B2K,Geometry,a37a00d9-0334-4ce7-8762-2d299c53a0f5,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135671 mm          N 305017 mm           EL+ 844 mm,135.671,305.017,0.844
3bGV0wk2r2ngQL8nwPezjh,Insulation Volume,7f9b2518-94d3-42f9-8c8a-013695d14450,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 135671 mm          N 305017 mm           EL+ 844 mm,135.671,305.017,0.844
2MpuQOPkf6WPML1qLkym9V,Geometry,6f5f5f45-83d7-42d7-bff3-962e8e909920,"Tee, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135671 mm          N 305178 mm           EL+ 844 mm,135.671,305.178,0.844
0nyNlP0qP5KAwxQ4P2hBDk,Insulation Volume,47942ed4-be68-48a3-9d50-2b0ad6cc30d5,"Tee, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135671 mm          N 305178 mm           EL+ 844 mm,135.671,305.178,0.844
0vPnV1hprA7h52NRQ_YCQE,MC8X18.7 AISC-LRFD-3.1-1-C2571,6da34d41-ada7-4e88-b403-2e49169df04a,,,,,
0iUDlCqEf25Ay$NjwhRX1S,MC8X18.7 AISC-LRFD-3.1-1-C2572,33629c9b-fd65-4f2b-b661-5fdf83d2f99d,,,,,
2SmA61v151TRSaEVW9Rrv1,aphs_BP-390x390x12-1-C23,d627df30-0830-4fa0-b1d6-ac6aa14d03d9,,,,,
39NzTnsRr7dx7DVG89Me3o,aphs_BP-390x390x12-1-C24,cf95b74b-4492-43e8-87ce-78e559c04a28,,,,,
2njXnGcj57OvOaezITRZKW,PIPE-STD-300-1-C23,9962a093-2932-4184-a240-4c6d1a42f9f3,,,,,
0VwlMee3L0peMi7eAuVbZ4,PIPE-STD-300-1-C24,72c5bfca-3e5a-4746-b9e1-9018e083b92a,,,,,
3hLOSlfXn17uaM0ZtoZ0vy,W4X13 AISC-LRFD-3.1-1-C12512,c517871d-b733-4a24-a038-2f8e92f526ad,,,,,
2zk0A6BKv5dhtU1na9dWBR,C063_W8x15-80-1-C305,eb785b27-fa93-432f-b798-2442e27db462,,,,,
3BDDj40kr0nAhc2OfMZ7iV,L3X3X3/8 AISC-LRFD-3.1-1-C10593,7e504299-83e2-4881-9774-3ae27fa890ed,,,,,
2YSBes$JbDpOi9rFq3mqVy,L3X3X3/8 AISC-LRFD-3.1-1-C10594,30c10242-0a8e-465f-b232-47df7393f338,,,,,
3W9gnJubfFhuTEOl9nKkPd,L3X3X3/8 AISC-LRFD-3.1-1-C10595,c773850b-d1f5-42b7-9229-ae75f60bd53a,,,,,
09KRFZ6fbFCQwX0gTWfPI_,L1-1/2X1-1/2X1/4 AISC-LRFD-3.1-1-C15903,bacbea42-6217-47b8-863d-32ed21dadce1,,,,,
1SXwRFt7T21xFWo8HezVhv,L1-1/2X1-1/2X1/4 AISC-LRFD-3.1-1-C15904,ef9460ba-3e66-4584-b410-9a41c6ac01e9,,,,,
1HPFwa8ynETvJlTgteVhfd,L3X3X3/8 AISC-LRFD-3.1-1-C10596,bd996296-d5ba-4580-a609-49e77dd88ff3,,,,,
3ooTjQGE54oBa7UtSFA_FS,L3X3X3/8 AISC-LRFD-3.1-1-C10597,72599d26-0f26-4eb5-8c46-27c2d07ff8b7,,,,,
1QXGrROXn4seys9zzIeRyg,L3X3X3/8 AISC-LRFD-3.1-1-C10598,867c5304-c89f-4316-b725-4a7779041cec,,,,,
29da9kwVv7hAeAq205yggW,L3X3X3/8 AISC-LRFD-3.1-1-C10611,fab01570-5f76-46c7-ae88-47c6b57352fc,,,,,
3C0zipgnL4C9a8y$eA53PB,L3X3X3/8 AISC-LRFD-3.1-1-C10612,11211cc1-b046-4d44-af5c-dae0268b5427,,,,,
3jQRq4xE99tA04X62Fex8L,C063_W8x15-80-1-C308,8c391202-ad66-4d32-af2d-d6bad5b08cb8,,,,,
1u40WmTCD55B5QacVEyimj,C063_W8x15-80-1-C303,8a3fbdb3-ec75-42d8-9471-d1a406cfdcdc,,,,,
3M_IVlfc575A5pyGmKmpsG,L3X3X3/8 AISC-LRFD-3.1-1-C24886,8960ae21-25b0-4c45-8da3-86b1446086d9,,,,,
2cXQWmeN50CvR$$88HiTFa,L3X3X3/8 AISC-LRFD-3.1-1-C24887,88546789-8c8a-4d3d-9ec7-744ad204d1b3,,,,,
3gug8SB$HD_x3AgHxKzJDm,MC8X18.7 AISC-LRFD-3.1-1-C2573,44c96cf4-9fdb-4ce9-908a-6af6dee0366d,,,,,
0370B6ddHCAP0OhNH740Ay,MC8X18.7 AISC-LRFD-3.1-1-C2574,3b732ec9-9705-4f94-b95c-f744cb7b5782,,,,,
1eZFRbquH6SQFcnaYtzUYg,Pipe,cc7c0cfe-252b-45cc-aed5-93e8caeee772,"Pipe stock, 300 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 139385 mm          N 306210 mm          EL+ 2423 mm,139.385,306.21,2.423
12vfuFrxj7vwtlscSx3qAF,Pipe,6ecee063-1d56-4897-b204-f317f9b7881a,"Pipe stock, 300 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138369 mm          N 306210 mm          EL+ 2423 mm,138.369,306.21,2.423
21VL$5nNr9pfMvJDhgq4nC,Geometry,b21e16a2-83c2-4fdb-9455-2cf6d425facc,"Globe valve, 3 in, BE, Class 150, API trim No. 12, , , ASME-B16.34, ASTM A352-LCB",E 137385 mm          N 305378 mm           EL+ 844 mm,137.385,305.378,0.844
1XgIFKJo98meV$fZLuq$ul,Geometry,569545a7-e957-4ec6-b135-c1a1ab0d2e9a,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138577 mm          N 305378 mm           EL+ 844 mm,138.577,305.378,0.844
0ndfpYJxDBIuOiXHA7UUrH,Insulation Volume,94fe38cd-e734-436c-8161-a1b4ed07a184,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 138577 mm          N 305378 mm           EL+ 844 mm,138.577,305.378,0.844
1PDPAIR5LAaQBTmp_PDnd0,Geometry,5c3f60d8-e7d2-41e7-8319-8673d3402a7f,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135671 mm          N 305378 mm           EL+ 844 mm,135.671,305.378,0.844
0Pkgkv0C504x1SDD5M4joW,Insulation Volume,8cda92bc-b852-453b-bdfb-29181db52637,"90o elbow, 80 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 135671 mm          N 305378 mm           EL+ 844 mm,135.671,305.378,0.844
2PXaYTedHBwxm2RJifksxU,Geometry,158e6e00-1d8f-437c-a528-744a4b67969c,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 136525 mm          N 305378 mm           EL+ 844 mm,136.525,305.378,0.844
2d6usuJ09FjPM4XRbfgJl1,Insulation Volume,df9b38e3-10c7-4071-bfce-f1ae7f6ac124,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 136525 mm          N 305378 mm           EL+ 844 mm,136.525,305.378,0.844
3f0SxEhNX4fANpSET$qPTa,Geometry,04dc19c4-fe8b-40b3-b0a7-2fcee1304d4b,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137984 mm          N 305378 mm           EL+ 844 mm,137.984,305.378,0.844
0mY4HoTSL4KhlULUiN6SBg,Insulation Volume,b7460130-4ba7-47fd-9bbc-16d5921a5b86,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 137984 mm          N 305378 mm           EL+ 844 mm,137.984,305.378,0.844
2gcrWO$YP4PfjkXYoMV7fY,Geometry,57cdac8d-681f-4c2c-9605-6c7ec3a72262,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138577 mm          N 305089 mm           EL+ 844 mm,138.577,305.089,0.844
2a7f3$jHvDYBAbbjXlGlua,Insulation Volume,871319d2-eab6-45d2-9f09-d55008f7b12e,"Pipe stock, 80 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 138577 mm          N 305089 mm           EL+ 844 mm,138.577,305.089,0.844
3RuIBkYA5D5PZhhNbHjtX6,C063_W8x15-80-1-C304,6ec2a8a9-8532-4e1c-963a-3a95b514e43a,,,,,
